0.0362863	-0.07613171	-0.20679976	0.35412887	-0.024926055	0.053268407	0.013413581	0.095050156	0.001829071	-0.083904155	-0.053475168	-0.0820621	0.033139363	-0.028271606	0.0709771	0.022801034
0.07416096	-0.03475713	-0.2803598	0.8172732	-0.019002864	0.118695326	0.0092482865	0.11642743	-0.073322885	-0.11979248	-0.08210417	-0.023521148	0.03392231	0.02394359	0.09038367	0.058706146
0.026991218	0.026902117	-0.16391818	0.26789054	-0.018048765	0.06955838	-0.0020239658	0.09861906	0.052627534	-0.089901365	-0.073900715	-0.02781442	0.0020832361	-0.0007347738	0.024577674	-0.02968586
-0.028435383	0.022659596	-0.12846288	0.46996027	-0.04660581	0.02472399	-0.094728254	0.15303136	0.015530161	0.03627422	-0.037074987	0.005611035	-0.088920236	0.08227977	0.02156631	-0.0013270407
-0.019276865	-0.015008971	-0.12224588	0.014304272	-0.028470008	-0.015834512	-0.018636538	0.101274714	0.039332557	-0.1103229	-0.037578825	0.014481895	-0.0390019	0.028968139	0.03731628	0.00990725
-0.056459434	0.016062798	-0.12963505	0.4517006	-0.0018401841	0.046156947	-0.02590645	0.10279501	-0.040250644	-0.037135545	-0.1170857	-0.015772717	-0.051925484	0.045795716	0.040459726	-0.0011029787
-0.059804656	0.025554338	-0.10133941	0.11202681	-0.036598586	-0.029256575	-0.05773313	0.042975724	0.013456814	-0.05035824	0.009312234	0.037639156	-0.02326217	0.0038933195	0.030529477	0.028559648
-0.025364248	0.032678425	-0.084063284	0.3032268	-0.06199166	0.0074620456	-0.06073768	0.081114106	0.0061480333	-0.063585415	-0.032574724	-0.012974131	-0.0373875	0.008144679	0.02318706	0.03432582
0.040278375	-0.04603926	-0.14441893	0.16415745	0.030775381	0.119730234	0.088058636	-5.205846e-06	-0.0358014	-0.14157401	-0.09943121	-0.13541137	0.031981025	-0.029691013	0.12942377	0.09795806
0.020465624	-0.015183418	-0.057771806	-0.15212098	0.010531058	0.07042101	0.061529353	-0.026106182	0.002698528	-0.13527314	-0.121857785	-0.047343742	0.040886022	-0.043368015	0.08854796	0.05010521
-0.008493506	0.0056151324	-0.07661199	-0.043787595	-0.044841565	0.07237179	-0.049746446	0.08046002	0.036396466	-0.09230246	-0.11957255	-0.070325114	0.029929105	0.012113969	0.02297966	0.025379725
-0.015207475	0.0135590555	-0.12212022	0.106384	-0.0449966	0.07377557	-0.03901859	0.07635352	0.01581825	-0.09291739	-0.117817044	-0.0056449613	0.027353214	0.018557917	0.018595768	0.013683073
-0.11879275	0.070324585	0.017838867	-0.07911272	-0.119797185	-0.05750255	-0.04594245	0.062160984	0.09013768	-0.07181083	-0.01214224	0.0038309	-0.06112746	0.076915555	-0.049253214	-0.04982081
0.0018472166	0.0035514175	-0.17756669	0.56522095	0.018655607	0.09790219	-0.063784756	0.09009345	-0.060335357	-0.056468148	-0.03807494	-0.021129845	0.030174049	0.030156756	-0.0052740234	0.0069725565
-0.04537405	0.0042188508	0.05120774	-0.072755836	-0.09741123	-0.027228389	-0.03581798	0.025546482	0.087564595	-0.04881876	-0.009903915	-0.0006755287	-0.04579703	0.043725107	-0.01495968	0.010073624
-0.031084122	0.011501888	-0.20547003	0.5968548	-0.018328372	0.025551127	-0.102964826	0.18218397	-0.031114787	-0.04164289	-0.0054471632	0.010930979	0.011278425	0.017162228	0.0355577	0.005323712
-0.063070245	-0.024806159	-0.048525	-0.2818994	0.021100957	0.009155909	0.027331285	-0.014026473	0.06820046	-0.085210174	-0.00527017	-0.0039795293	0.0044797775	-0.020708734	0.025787128	0.03648388
-0.007077851	-0.054969214	-0.0907819	-0.0039263787	0.036842577	0.06302382	0.044099085	0.021352181	0.00045284003	-0.11797607	-0.022549678	-0.046340797	0.044033445	-0.010131876	0.05548992	-0.009852946
0.021949582	-0.0077633546	-0.15444793	0.13907154	-0.016668992	0.10469632	-0.017490737	-0.02690894	-0.07415071	-0.06521349	-0.06023536	-0.06946869	0.08144862	-0.02819953	0.040290665	0.042027496
-0.0065819216	-0.022809751	-0.11558683	0.4064906	-0.07588705	0.043730676	-0.013943488	0.097576976	0.07870557	-0.07418215	-0.05621986	0.009969923	-0.021782747	0.032768212	0.037123702	0.0074491124
-0.10907448	0.07787257	0.10775254	-0.12295222	-0.07254703	-0.09368317	-0.11439647	0.050283972	0.12992735	0.00783512	0.097367935	0.02849476	-0.073016904	0.12712893	-0.07249552	-0.041745402
0.14020695	-0.1027331	-0.33996415	0.41807958	0.10981182	0.102649264	0.18196124	-0.027251536	-0.17751054	-0.1855706	-0.22025327	-0.08814458	0.040472098	-0.06638539	0.09570919	0.12053177
-0.01376228	0.010505236	-0.05241272	0.24882317	-0.08197966	-0.020461198	-0.00037450128	0.066905595	0.012444976	0.022597574	0.00048447758	-0.002689475	-0.012679149	0.04697298	-0.021101084	-0.03542061
-0.063672036	0.0103679495	-0.09666383	0.48621458	-0.02806725	0.023340337	-0.023154292	0.108312264	-0.018045979	0.007599655	0.045104537	0.00055377383	0.0036625974	0.05944897	-0.026964271	0.0018332123
-0.079902954	0.09464379	0.004554647	0.20312276	-0.09185219	-0.013835563	-0.115804195	0.11775141	0.110167764	-0.0118668815	-0.029332852	0.028738463	-0.08380882	0.06043548	-0.054228947	-0.04854473
0.09106946	-0.021578023	-0.3255997	0.884357	0.046006724	0.028549975	0.01378553	0.114239365	-0.054571666	0.00043060596	-0.10858	-0.041195378	-0.030507889	0.0343904	0.06619364	-0.01956475
-0.06089054	0.007341734	-0.10924845	0.35705587	-0.10326236	-0.029383015	-0.051100105	0.1486344	0.031458717	-0.0036778676	0.0012141245	0.037122607	-0.054999463	0.042645447	-0.03539245	-0.04607834
-0.02148541	-0.023562564	-0.09950737	0.24012357	0.0064352155	0.03800656	-0.03214503	0.050354723	0.021109357	-0.072125696	-0.08770578	0.0037756932	-0.0015274505	0.038613506	0.023927668	-0.028264318
-0.046623167	0.022525933	0.065958016	-0.011984879	-0.0005081851	-0.020770678	-0.019536803	0.017056752	0.054535642	-0.0023902373	0.035533108	0.05026551	-0.0126877725	0.07031041	-0.040138572	0.048840787
0.017392308	0.050147094	-0.23129147	0.9019462	-0.063405365	0.0040495177	-0.04066567	0.22471386	0.01985581	0.012171007	-0.095416725	0.038864043	-0.028637985	0.059574723	-0.027524306	-0.068615004
-0.047010537	-0.01007116	-0.28739923	1.1583228	-0.097653024	0.026815385	-0.055516724	0.25798088	-0.06406612	0.05447304	-0.0054257386	0.021435423	-0.034118775	0.09592028	-0.06680775	-0.059735734
-0.050208755	-0.012975768	0.2015052	-0.37858337	-0.027406143	-0.0045464355	-0.06667805	-0.06571053	0.109149665	0.005742224	0.026234616	0.04310933	-0.06582853	0.0373905	0.026128838	0.019339891
-0.031319413	0.019899953	-0.25522205	0.60576195	-0.10225874	-0.022750959	-0.026698017	0.15063368	-0.047234394	0.017626766	-0.09577786	-0.005038585	-0.05843641	0.042004965	-0.015391216	-0.0063894447
0.041741587	-0.011241623	-0.25756833	0.653998	-0.03069518	0.06529032	0.03276167	0.08707536	-0.03466994	-0.03833189	-0.099915296	-0.046451364	-0.01220531	-0.0533184	0.042739216	0.07810689
0.009939162	-0.008896452	0.019766597	-0.18153664	-0.040069338	-0.00036462882	0.0009735788	-0.04911266	0.020535987	-0.012520806	-0.0825472	0.0040027453	-0.01379981	-0.011017469	0.07364662	0.033622842
0.043230772	0.0040524113	-0.27554023	0.8113997	-0.0056775464	0.034115825	-0.008685341	0.19421749	0.025211774	-0.01188241	-0.047902282	0.035416886	-0.08048212	0.10439746	-0.018345471	-0.044535857
-0.0605067	0.07485842	-0.00066145655	-0.026458416	-0.10721144	-0.059524953	-0.020515196	0.0056391973	0.0807308	0.030092802	0.022112565	-0.009504337	-0.044273634	0.07239972	0.007292928	-0.033938315
0.010129907	-0.0086735645	0.03147527	-0.24918582	0.029951388	0.062945955	0.017435351	-0.104512095	0.041315526	-0.069158964	0.03420039	-0.07483486	0.06271167	-0.08059016	0.010094382	0.0011263444
-0.012845158	-0.008722845	-0.07575534	0.2724556	-0.029006634	0.026347404	-0.0590061	0.09280429	-0.046662565	-0.03426844	-0.020324294	-0.03026117	-0.014161144	-0.0043066423	0.0052283816	0.0020607
-0.106138594	0.096309826	0.046265926	0.09921546	-0.17776321	-0.047277305	-0.082740106	0.15418111	0.08986967	0.004359653	0.030958759	0.046978824	-0.108359054	0.16097724	-0.06767528	-0.1245128
-0.069489814	-0.0042083985	-0.14212464	0.32105204	0.011390755	-0.014135387	-0.072972685	0.048118524	0.011187053	-0.061594345	-0.05577228	0.04663128	-0.018946124	-0.0034191636	0.03072707	-0.012743858
-0.053650312	-0.06916676	0.09163975	-0.46536922	0.0837136	0.05770153	0.004846712	-0.07422299	0.03395561	-0.13840348	-0.050879117	-0.060165	0.045730118	-0.04592073	0.038569212	0.06373338
-0.07362825	0.068888195	-0.027398678	0.11720803	-0.008048365	-0.06149821	-0.10094538	0.07080357	0.05568215	-0.043924168	-0.0069478666	0.05433523	-0.03247978	0.087100655	-0.06644745	-0.0096101975
-0.07814661	0.030804569	-0.13902676	0.34942383	-0.062389612	-0.023944784	-0.014984702	0.08152925	-0.028189624	-0.06719841	0.004271921	0.020171886	-0.042171795	0.09331648	0.007881568	-0.06106189
-0.046951845	-0.021282036	-0.14386526	0.542916	-0.011273336	0.021743188	-0.022466911	0.12235681	0.03619169	-0.009700338	-0.009641632	0.020742437	0.0046095927	0.054967698	0.009479369	0.02444224
0.015693767	-0.033032607	-0.030423416	-0.01958766	-0.014988717	0.019619873	0.023682062	0.014288104	-0.030100975	-0.090745315	-0.010217306	0.00014552432	0.038902305	0.012797521	-0.009723672	0.017713832
-0.0059668403	-0.012163981	-0.0052425885	-0.27185056	0.022845235	0.04293537	0.017268013	-0.033909258	0.0017411403	-0.108553626	-0.041576706	0.019303652	-0.019471074	-0.021435367	-0.011513801	0.03151751
0.02597819	-0.06787401	-0.20868182	0.13968389	0.09720412	0.057091553	0.123072356	-0.013966861	-0.11255798	-0.12704162	-0.15857193	-0.07239013	0.09421967	-0.07791614	0.08548252	0.14039584
0.084503256	-0.13454854	0.08811723	-0.436659	0.11755084	0.12877706	0.042633884	-0.19820912	-0.053623267	-0.16883706	-0.12137855	-0.09591639	0.058452874	-0.095531054	0.13137196	0.12403287
0.014855498	-0.055300582	-0.13589333	0.09000311	0.027096543	0.097915165	0.10260839	-0.035316188	-0.02916134	-0.057494506	-0.060976256	-0.0560706	0.07140432	-0.09557183	0.0619388	0.08426564
0.07203896	-0.006778075	-0.098395325	0.29613912	0.07896342	0.09647689	0.065308295	-0.011240875	-0.031609632	-0.055156924	-0.04400132	-0.026298119	0.031965382	-0.019643245	0.0007709179	0.0025895403
0.12836362	-0.1160152	-0.36089367	0.70452493	0.038118154	0.14190874	0.083988965	0.029010143	-0.10653912	-0.08348157	-0.11168812	-0.064546674	0.08434396	-0.0048601176	0.06650113	0.110805
0.013732091	0.018742722	0.027458569	-0.09116982	-0.057342865	0.00829155	-0.05808394	-0.008759868	0.0682582	-0.06594404	0.047453336	0.044354785	-0.02153136	0.011954254	-0.051798414	-0.051205568
-0.19788358	0.11419397	0.24344288	-0.14710791	-0.2116128	-0.13950168	-0.20971127	0.091792494	0.2096988	0.10551542	0.20408905	0.19834426	-0.14126015	0.16148369	-0.12233306	-0.13838965
0.105714716	-0.14242521	0.026608393	-0.5171597	0.13020837	0.11009517	0.08474077	-0.22355364	-0.04139496	-0.20186085	-0.07921538	-0.16645043	0.14992368	-0.16995999	0.1666953	0.1404585
0.031154048	-0.012019158	-0.05757242	0.074868366	-0.0401807	0.007928744	-0.03395009	0.0023850228	-0.02323109	0.015894046	-0.040598616	-0.004157658	0.0035542657	-0.025226371	-0.04104603	-0.00010827356
-0.13601497	0.11583572	-0.06917569	0.6470841	-0.14137882	-0.14198487	-0.189053	0.2658494	0.11516405	0.07831634	0.070744745	0.07838235	-0.102550074	0.19253692	-0.090100445	-0.11775677
0.0501671	-0.045945104	-0.24351111	0.61401397	-0.018631939	0.027519586	0.0719776	0.048353773	-0.05746983	-0.08154465	-0.14208858	-0.106073864	0.021474408	0.004158221	0.1205429	0.06510434
-0.15533888	0.13094383	-0.16577345	0.69920576	-0.18613479	-0.10479666	-0.17478798	0.29984152	0.067899235	0.029336242	0.09651502	0.101110324	-0.16144271	0.119324185	-0.1391748	-0.1112162
0.04551802	-0.039935675	-0.17917828	0.4788425	-0.0030519578	0.0690431	0.02098771	0.065796874	-0.055423673	-0.05386071	-0.06478073	-0.08231588	0.07146634	-0.02798278	0.046646684	0.08994989
-0.028824545	-0.024526255	-0.07546354	-0.05017113	0.0052563963	0.036208495	0.021946976	0.03438434	0.018576726	-0.08029372	-0.0789808	-0.0062016463	-0.02093671	-0.06370429	0.034699026	0.064703345
